prior_name,base_model,dc_solution,comparison,rating,n_observed,observed_proportion,predicted_median,predicted_l95,predicted_u95,observed_within_predictive_95,absolute_difference
regularizing,phi4,Protection DC system design tool,CONTEXT,4,150,1,0.9866666666666667,0.9533333333333334,1,TRUE,0.013333333333333308
regularizing,phi4,Protection DC system design tool,ANCHOR_EXAMPLE,3,30,0.03333333333333333,0,0,0.1,TRUE,0.03333333333333333
regularizing,phi4,Protection DC system design tool,ANCHOR_EXAMPLE,4,30,0.9666666666666667,1,0.9,1,TRUE,0.033333333333333326
regularizing,phi4,Protection DC system design tool,ANCHOR_WORD,3,30,0,0,0,0.1,TRUE,0
regularizing,phi4,Protection DC system design tool,ANCHOR_WORD,4,30,1,1,0.9,1,TRUE,0
regularizing,phi4,Protection DC system design tool,ANCHOR_NUM_HIGH,3,30,0,0,0,0.1,TRUE,0
regularizing,phi4,Protection DC system design tool,ANCHOR_NUM_HIGH,4,30,1,1,0.9,1,TRUE,0
regularizing,phi4,Protection DC system design tool,ANCHOR_NUM_LOW,3,30,0.16666666666666666,0.06666666666666667,0,0.23333333333333334,TRUE,0.09999999999999999
regularizing,phi4,Protection DC system design tool,ANCHOR_NUM_LOW,4,30,0.8333333333333334,0.9333333333333333,0.7666666666666667,1,TRUE,0.09999999999999998
regularizing,phi4,Semiconductor-based circuit breaker,CONTEXT,3,150,0,0,0,0.020166666666666513,TRUE,0
regularizing,phi4,Semiconductor-based circuit breaker,CONTEXT,4,150,1,1,0.9798333333333333,1,TRUE,0
regularizing,phi4,Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,3,30,0,0,0,0.03333333333333333,TRUE,0
regularizing,phi4,Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,4,30,1,1,0.9666666666666667,1,TRUE,0
regularizing,phi4,Semiconductor-based circuit breaker,ANCHOR_WORD,3,30,0,0,0,0.03333333333333333,TRUE,0
regularizing,phi4,Semiconductor-based circuit breaker,ANCHOR_WORD,4,30,1,1,0.9666666666666667,1,TRUE,0
regularizing,phi4,Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,3,30,0,0,0,0.03333333333333333,TRUE,0
regularizing,phi4,Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,4,30,1,1,0.9666666666666667,1,TRUE,0
regularizing,phi4,Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,3,30,0,0,0,0.03333333333333333,TRUE,0
regularizing,phi4,Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,4,30,1,1,0.9666666666666667,1,TRUE,0
regularizing,phi4,Smart and sustainable DC cables,CONTEXT,3,150,0,0.02,0,0.06,TRUE,0.02
regularizing,phi4,Smart and sustainable DC cables,CONTEXT,4,150,1,0.98,0.94,1,TRUE,0.020000000000000018
regularizing,phi4,Smart and sustainable DC cables,ANCHOR_EXAMPLE,3,30,0,0,0,0.1,TRUE,0
regularizing,phi4,Smart and sustainable DC cables,ANCHOR_EXAMPLE,4,30,1,1,0.9,1,TRUE,0
regularizing,phi4,Smart and sustainable DC cables,ANCHOR_WORD,3,30,0,0,0,0.1,TRUE,0
regularizing,phi4,Smart and sustainable DC cables,ANCHOR_WORD,4,30,1,1,0.9,1,TRUE,0
regularizing,phi4,Smart and sustainable DC cables,ANCHOR_NUM_HIGH,3,30,0.1,0.03333333333333333,0,0.16749999999999923,TRUE,0.06666666666666668
regularizing,phi4,Smart and sustainable DC cables,ANCHOR_NUM_HIGH,4,30,0.9,0.9666666666666667,0.8325000000000001,1,TRUE,0.06666666666666665
regularizing,phi4,Smart and sustainable DC cables,ANCHOR_NUM_LOW,3,30,0.13333333333333333,0.06666666666666667,0,0.23333333333333334,TRUE,0.06666666666666667
regularizing,phi4,Smart and sustainable DC cables,ANCHOR_NUM_LOW,4,30,0.8666666666666667,0.9333333333333333,0.7666666666666667,1,TRUE,0.06666666666666665
regularizing,phi4,Solid-state circuit breaker,CONTEXT,3,150,0,0,0,0.02,TRUE,0
regularizing,phi4,Solid-state circuit breaker,CONTEXT,4,150,1,1,0.98,1,TRUE,0
regularizing,phi4,Solid-state circuit breaker,ANCHOR_EXAMPLE,3,30,0,0,0,0.03333333333333333,TRUE,0
regularizing,phi4,Solid-state circuit breaker,ANCHOR_EXAMPLE,4,30,1,1,0.9666666666666667,1,TRUE,0
regularizing,phi4,Solid-state circuit breaker,ANCHOR_WORD,3,30,0,0,0,0.03333333333333333,TRUE,0
regularizing,phi4,Solid-state circuit breaker,ANCHOR_WORD,4,30,1,1,0.9666666666666667,1,TRUE,0
regularizing,phi4,Solid-state circuit breaker,ANCHOR_NUM_HIGH,3,30,0,0,0,0.03333333333333333,TRUE,0
regularizing,phi4,Solid-state circuit breaker,ANCHOR_NUM_HIGH,4,30,1,1,0.9666666666666667,1,TRUE,0
regularizing,phi4,Solid-state circuit breaker,ANCHOR_NUM_LOW,3,30,0,0,0,0.03333333333333333,TRUE,0
regularizing,phi4,Solid-state circuit breaker,ANCHOR_NUM_LOW,4,30,1,1,0.9666666666666667,1,TRUE,0
regularizing,phi4,Static protection system,CONTEXT,3,150,0,0,0,0.02666666666666667,TRUE,0
regularizing,phi4,Static protection system,CONTEXT,4,150,1,1,0.9733333333333334,1,TRUE,0
regularizing,phi4,Static protection system,ANCHOR_EXAMPLE,3,30,0,0,0,0.06666666666666667,TRUE,0
regularizing,phi4,Static protection system,ANCHOR_EXAMPLE,4,30,1,1,0.9333333333333333,1,TRUE,0
regularizing,phi4,Static protection system,ANCHOR_WORD,3,30,0,0,0,0.03333333333333333,TRUE,0
regularizing,phi4,Static protection system,ANCHOR_WORD,4,30,1,1,0.9666666666666667,1,TRUE,0
regularizing,phi4,Static protection system,ANCHOR_NUM_HIGH,3,30,0,0,0,0.03333333333333333,TRUE,0
regularizing,phi4,Static protection system,ANCHOR_NUM_HIGH,4,30,1,1,0.9666666666666667,1,TRUE,0
regularizing,phi4,Static protection system,ANCHOR_NUM_LOW,3,30,0,0,0,0.06666666666666667,TRUE,0
regularizing,phi4,Static protection system,ANCHOR_NUM_LOW,4,30,1,1,0.9333333333333333,1,TRUE,0
